Time,"unix timestamp","Analogue 1 raw ADC counts","Humidity  calculated","Analogue 2 raw ADC counts","Brood temperature calculated","Temperature raw ADC counts","Monitor Temperature  calculated","Weight/Rain raw ADC counts","Weight in Kg (monitor)","Rain in mm (gateway)","Data type"
"2017-10-09 11:00:00",1507546800,2139,41.43150082,1063,35.663004103,816,15.758242096,23001,45.615944519,7820.34,i
"2017-10-09 13:52:28",1507557148,2122,40.91823036,1064,35.743590184,836,17.369963716,22876,45.240004644,7777.84,h
"2017-10-09 15:00:00",1507561200,2114,40.67669132,1063,35.663004103,840,17.69230804,22843,45.140756517,7766.62,i
"2017-10-09 17:00:00",1507568400,2124,40.97861512,1062,35.582418022,825,16.483516825,22853,45.170831707,7770.02,i
"2017-10-09 19:00:00",1507575600,2132,41.22015416,1066,35.904762346,810,15.27472561,22862,45.197899378,7773.08,i
"2017-10-09 21:00:00",1507582800,2142,41.52207796,1064,35.743590184,804,14.791209124,22897,45.303162543,7784.98,i
"2017-10-09 23:00:00",1507590000,2149,41.73342462,1064,35.743590184,797,14.227106557,22926,45.390380594,7794.84,i
"2017-10-10 01:00:00",1507597200,2154,41.88438652,1064,35.743590184,794,13.985348314,22954,45.474591126,7804.36,i
"2017-10-10 03:00:00",1507604400,2156,41.94477128,1065,35.824176265,788,13.501831828,22983,45.561809177,7814.22,i
"2017-10-10 05:00:00",1507611600,2164,42.18631032,1066,35.904762346,781,12.937729261,22989,45.579854291,7816.26,i
"2017-10-10 07:00:00",1507618800,2164,42.18631032,1067,35.985348427,785,13.260073585,23075,45.838500925,7845.5,i
"2017-10-10 09:00:00",1507626000,2151,41.79380938,1065,35.824176265,806,14.952381286,23130,46.00391447,7864.2,i
"2017-10-10 11:00:00",1507633200,2107,40.46534466,1058,35.260073698,815,15.677656015,26148,55.080606812,8890.32,i
"2017-10-10 14:07:27",1507644447,2067,39.25764946,1062,35.582418022,833,17.128205473,26045,54.770832355,8855.3,h
"2017-10-10 15:00:00",1507647600,2041,38.47264758,1064,35.743590184,830,16.88644723,25992,54.611433848,8837.28,i
"2017-10-10 17:00:00",1507654800,2052,38.80476376,1061,35.501831941,816,15.758242096,25966,54.533238354,8828.44,i
"2017-10-10 19:00:00",1507662000,2062,39.10668756,1061,35.501831941,805,14.871795205,25955,54.500155645,8824.7,i
"2017-10-10 21:00:00",1507669200,2085,39.8011123,1062,35.582418022,799,14.388278719,25941,54.458050379,8819.94,i
"2017-10-10 23:00:00",1507676400,2104,40.37476752,1062,35.582418022,795,14.065934395,25921,54.397899999,8813.14,i
"2017-10-11 01:00:00",1507683600,2113,40.64649894,1064,35.743590184,793,13.904762233,25904,54.346772176,8807.36,i
"2017-10-11 03:00:00",1507690800,2123,40.94842274,1063,35.663004103,792,13.824176152,25880,54.27459172,8799.2,i
"2017-10-11 05:00:00",1507698000,2129,41.12957702,1062,35.582418022,790,13.66300399,25850,54.18436615,8789,i
"2017-10-11 07:00:00",1507705200,2129,41.12957702,1065,35.824176265,792,13.824176152,25835,54.139253365,8783.9,i
"2017-10-11 09:00:00",1507712400,2120,40.8578456,1065,35.824176265,805,14.871795205,25768,53.937749592,8761.12,i
"2017-10-11 11:00:00",1507719600,2112,40.61630656,1062,35.582418022,818,15.919414258,25695,53.718200705,8736.3,i
"2017-10-11 15:00:00",1507734000,2046,38.62360948,1071,36.307692751,856,18.981685336,25598,53.426471362,8703.32,i
"2017-10-11 17:00:00",1507741200,2074,39.46899612,1070,36.22710667,836,17.369963716,25577,53.363313463,8696.18,i
"2017-10-11 19:00:00",1507748400,2088,39.89168944,1070,36.22710667,822,16.241758582,25571,53.345268349,8694.14,i
"2017-10-11 20:33:20",1507754000,2078,39.58976564,1067,35.985348427,852,18.659341012,25624,53.504666856,8712.16,h
"2017-10-11 21:00:00",1507755600,2106,40.43515228,1071,36.307692751,815,15.677656015,25586,53.390381134,8699.24,i
"2017-10-11 23:00:00",1507762800,2109,40.52572942,1072,36.388278832,813,15.516483853,25575,53.357298425,8695.5,i
"2017-10-12 01:00:00",1507770000,2119,40.82765322,1070,36.22710667,802,14.630036962,25566,53.330230754,8692.44,i
"2017-10-12 03:00:00",1507777200,2121,40.88803798,1071,36.307692751,802,14.630036962,25556,53.300155564,8689.04,i
"2017-10-12 05:00:00",1507784400,2120,40.8578456,1071,36.307692751,795,14.065934395,25534,53.233990146,8681.56,i
"2017-10-12 07:00:00",1507791600,2122,40.91823036,1072,36.388278832,799,14.388278719,25519,53.188877361,8676.46,i
"2017-10-12 09:00:00",1507798800,2087,39.86149706,1071,36.307692751,829,16.805861149,25466,53.029478854,8658.44,i
"2017-10-12 11:00:00",1507806000,2072,39.40861136,1072,36.388278832,855,18.901099255,25345,52.665569055,8617.3,i
"2017-10-12 13:35:20",1507815320,2078,39.58976564,1067,35.985348427,852,18.659341012,25624,53.504666856,8712.16,h
"2017-10-12 15:00:00",1507820400,2051,38.77457138,1075,36.630037075,880,20.91575128,25278,52.464065282,8594.52,i
"2017-10-12 17:00:00",1507827600,2069,39.31803422,1073,36.468864913,858,19.142857498,25272,52.446020168,8592.48,i
"2017-10-12 19:00:00",1507834800,2089,39.92188182,1075,36.630037075,828,16.725275068,25294,52.512185586,8599.96,i
"2017-10-12 21:00:00",1507842000,2106,40.43515228,1071,36.307692751,821,16.161172501,25310,52.56030589,8605.4,i
"2017-10-12 23:00:00",1507849200,2113,40.64649894,1076,36.710623156,821,16.161172501,25358,52.704666802,8621.72,i
"2017-10-13 01:00:00",1507856400,2116,40.73707608,1075,36.630037075,817,15.838828177,25352,52.686621688,8619.68,i
"2017-10-13 03:00:00",1507863600,2124,40.97861512,1077,36.791209237,805,14.871795205,25368,52.734741992,8625.12,i
"2017-10-13 05:00:00",1507870800,2131,41.18996178,1077,36.791209237,793,13.904762233,25388,52.794892372,8631.92,i
"2017-10-13 07:00:00",1507878000,2136,41.34092368,1079,36.952381399,792,13.824176152,25430,52.92120817,8646.2,i
"2017-10-13 09:00:00",1507885200,2127,41.06919226,1079,36.952381399,811,15.355311691,25514,53.173839766,8674.76,i
"2017-10-13 11:00:00",1507892400,2082,39.71053516,1080,37.03296748,842,17.853480202,25441,52.954290879,8649.94,i
"2017-10-13 13:50:14",1507902614,2030,38.1405314,1077,36.791209237,891,21.802198171,25261,52.412937459,8588.74,h
"2017-10-13 15:00:00",1507906800,1991,36.96302858,1075,36.630037075,893,21.963370333,25153,52.088125407,8552.02,i
"2017-10-13 17:00:00",1507914000,2028,38.08014664,1075,36.630037075,859,19.223443579,25193,52.208426167,8565.62,i
"2017-10-13 19:00:00",1507921200,2055,38.8953409,1074,36.549450994,831,16.967033311,25229,52.316696851,8577.86,i
"2017-10-13 21:00:00",1507928400,2084,39.77091992,1075,36.630037075,810,15.27472561,25274,52.452035206,8593.16,i
"2017-10-13 23:00:00",1507935600,2103,40.34457514,1079,36.952381399,793,13.904762233,25358,52.704666802,8621.72,i
"2017-10-14 01:00:00",1507942800,2120,40.8578456,1085,37.435897885,778,12.695971018,25524,53.203914956,8678.16,i
"2017-10-14 03:00:00",1507950000,2141,41.49188558,1098,38.483516938,766,11.728938046,25734,53.835493946,8749.56,i
"2017-10-14 05:00:00",1507957200,2164,42.18631032,1114,39.772894234,756,10.923077236,26038,54.749779722,8852.92,i
"2017-10-14 07:00:00",1507964400,2169,42.33727222,1116,39.934066396,764,11.567765884,26069,54.843012811,8863.46,i
"2017-10-14 09:00:00",1507971600,2134,41.28053892,1104,38.967033424,805,14.871795205,25953,54.494140607,8824.02,i
"2017-10-14 11:00:00",1507978800,2078,39.58976564,1096,38.322344776,853,18.739927093,25595,53.417448805,8702.3,i
"2017-10-14 13:49:37",1507988977,2025,37.9895695,1094,38.161172614,890,21.72161209,25422,52.897148018,8643.48,h
"2017-10-14 15:00:00",1507993200,1975,36.4799505,1089,37.758242209,894,22.043956414,25281,52.473087839,8595.54,i
"2017-10-14 17:00:00",1508000400,2017,37.74803046,1094,38.161172614,861,19.384615741,25430,52.92120817,8646.2,i
"2017-10-14 19:00:00",1508007600,2053,38.83495614,1094,38.161172614,830,16.88644723,25485,53.086621715,8664.9,i
"2017-10-14 21:00:00",1508014800,2079,39.61995802,1096,38.322344776,807,15.032967367,25558,53.306170602,8689.72,i
"2017-10-14 23:00:00",1508022000,2102,40.31438276,1100,38.6446891,789,13.582417909,25697,53.724215743,8736.98,i
"2017-10-15 01:00:00",1508029200,2124,40.97861512,1105,39.047619505,774,12.373626694,25810,54.06406539,8775.4,i
"2017-10-15 03:00:00",1508036400,2147,41.67303986,1121,40.336996801,760,11.24542156,26081,54.879103039,8867.54,i
"2017-10-15 05:00:00",1508043600,2156,41.94477128,1103,38.886447343,749,10.358974669,25861,54.217448859,8792.74,i
"2017-10-15 07:00:00",1508050800,2165,42.2165027,1102,38.805861262,759,11.164835479,25907,54.355794733,8808.38,i
"2017-10-15 09:00:00",1508058000,2144,41.58246272,1096,38.322344776,803,14.710623043,25881,54.277599239,8799.54,i
"2017-10-15 11:00:00",1508065200,2094,40.07284372,1090,37.83882829,855,18.901099255,25585,53.387373615,8698.9,i
"2017-10-15 13:48:12",1508075292,2034,38.26130092,1092,38.000000452,903,22.769231143,25415,52.876095385,8641.1,h
"2017-10-15 15:00:00",1508079600,1986,36.81206668,1081,37.113553561,909,23.252747629,25202,52.235493838,8568.68,i
"2017-10-15 17:00:00",1508086800,2018,37.77822284,1084,37.355311804,876,20.593406956,25325,52.605418675,8610.5,i
"2017-10-15 19:00:00",1508094000,2045,38.5934171,1091,37.919414371,851,18.578754931,25441,52.954290879,8649.94,i
"2017-10-15 21:00:00",1508101200,2066,39.22745708,1091,37.919414371,841,17.772894121,25503,53.140757057,8671.02,i
"2017-10-15 23:00:00",1508108400,2078,39.58976564,1092,38.000000452,836,17.369963716,25532,53.227975108,8680.88,i
"2017-10-16 01:00:00",1508115600,2096,40.13322848,1097,38.402930857,821,16.161172501,25665,53.627975135,8726.1,i
"2017-10-16 03:00:00",1508122800,2114,40.67669132,1103,38.886447343,806,14.952381286,25768,53.937749592,8761.12,i
"2017-10-16 05:00:00",1508130000,2130,41.1597694,1102,38.805861262,795,14.065934395,25799,54.030982681,8771.66,i
"2017-10-16 07:00:00",1508137200,2140,41.4616932,1099,38.564103019,798,14.307692638,25900,54.3347421,8806,i
"2017-10-16 09:00:00",1508144400,2121,40.88803798,1100,38.6446891,829,16.805861149,25866,54.232486454,8794.44,i
"2017-10-16 11:00:00",1508151600,2080,39.6501504,1101,38.725275181,875,20.512820875,25712,53.769328528,8742.08,i
"2017-10-16 13:48:16",1508161696,2020,37.8386076,1095,38.241758695,917,23.897436277,25458,53.005418702,8655.72,h
"2017-10-16 15:00:00",1508166000,1980,36.6309124,1083,37.274725723,921,24.219780601,25218,52.283614142,8574.12,i
"2017-10-16 17:00:00",1508173200,2011,37.56687618,1083,37.274725723,891,21.802198171,25287,52.491132953,8597.58,i
"2017-10-16 19:00:00",1508180400,2035,38.2914933,1085,37.435897885,870,20.10989047,25334,52.632486346,8613.56,i
"2017-10-16 21:00:00",1508187600,2056,38.92553328,1085,37.435897885,854,18.820513174,25404,52.843012676,8637.36,i
"2017-10-16 23:00:00",1508194800,2072,39.40861136,1085,37.435897885,838,17.531135878,25429,52.918200651,8645.86,i
"2017-10-17 01:00:00",1508202000,2089,39.92188182,1088,37.677656128,819,16.000000339,25476,53.059554044,8661.84,i
"2017-10-17 03:00:00",1508209200,2106,40.43515228,1095,38.241758695,800,14.4688648,25638,53.546772122,8716.92,i
"2017-10-17 05:00:00",1508216400,2118,40.79746084,1096,38.322344776,787,13.421245747,25642,53.558802198,8718.28,i
"2017-10-17 07:00:00",1508223600,2129,41.12957702,1099,38.564103019,790,13.66300399,25713,53.772336047,8742.42,i
"2017-10-17 09:00:00",1508230800,2116,40.73707608,1096,38.322344776,819,16.000000339,25684,53.685117996,8732.56,i
"2017-10-17 11:00:00",1508238000,2076,39.52938088,1093,38.080586533,860,19.30402966,25577,53.363313463,8696.18,i
"2017-10-17 13:49:43",1508248183,2026,38.01976188,1094,38.161172614,893,21.963370333,25418,52.885117942,8642.12,h
"2017-10-17 15:00:00",1508252400,1997,37.14418286,1093,38.080586533,902,22.688645062,25383,52.779854777,8630.22,i
"2017-10-17 17:00:00",1508259600,2018,37.77822284,1092,38.000000452,878,20.754579118,25438,52.945268322,8648.92,i
"2017-10-17 19:00:00",1508266800,2044,38.56322472,1091,37.919414371,850,18.49816885,25446,52.969328474,8651.64,i
"2017-10-17 21:00:00",1508274000,2070,39.3482266,1087,37.597070047,828,16.725275068,25472,53.047523968,8660.48,i
"2017-10-17 23:00:00",1508281200,2097,40.16342086,1092,38.000000452,804,14.791209124,25566,53.330230754,8692.44,i
"2017-10-18 01:00:00",1508288400,2117,40.76726846,1101,38.725275181,787,13.421245747,25764,53.925719516,8759.76,i
"2017-10-18 03:00:00",1508295600,2134,41.28053892,1101,38.725275181,785,13.260073585,25798,54.027975162,8771.32,i
"2017-10-18 05:00:00",1508302800,2144,41.58246272,1101,38.725275181,782,13.018315342,25811,54.067072909,8775.74,i
"2017-10-18 07:00:00",1508310000,2149,41.73342462,1102,38.805861262,788,13.501831828,25870,54.24451653,8795.8,i
"2017-10-18 09:00:00",1508317200,2135,41.3107313,1099,38.564103019,817,15.838828177,25806,54.052035314,8774.04,i
"2017-10-18 11:00:00",1508324400,2104,40.37476752,1096,38.322344776,851,18.578754931,25682,53.679102958,8731.88,i
"2017-10-18 13:49:40",1508334580,2085,39.8011123,1097,38.402930857,860,19.30402966,25641,53.555794679,8717.94,h
"2017-10-18 15:00:00",1508338800,2083,39.74072754,1096,38.322344776,859,19.223443579,25617,53.483614223,8709.78,i
"2017-10-18 17:00:00",1508346000,2094,40.07284372,1097,38.402930857,844,18.014652364,25655,53.597899945,8722.7,i
"2017-10-18 19:00:00",1508353200,2108,40.49553704,1095,38.241758695,823,16.322344663,25665,53.627975135,8726.1,i
"2017-10-18 21:00:00",1508360400,2125,41.0088075,1094,38.161172614,804,14.791209124,25666,53.630982654,8726.44,i
"2017-10-18 23:00:00",1508367600,2141,41.49188558,1099,38.564103019,787,13.421245747,25748,53.877599212,8754.32,i
"2017-10-19 01:00:00",1508374800,2161,42.09573318,1109,39.369963829,773,12.293040613,25951,54.488125569,8823.34,i
"2017-10-19 03:00:00",1508382000,2170,42.3674646,1108,39.289377748,768,11.890110208,25971,54.548275949,8830.14,i
"2017-10-19 05:00:00",1508389200,2175,42.5184265,1107,39.208791667,771,12.131868451,25982,54.581358658,8833.88,i
"2017-10-19 07:00:00",1508396400,2178,42.60900364,1108,39.289377748,783,13.098901423,26015,54.680606785,8845.1,i
"2017-10-19 09:00:00",1508403600,2170,42.3674646,1105,39.047619505,816,15.758242096,25955,54.500155645,8824.7,i
"2017-10-19 11:00:00",1508410800,2126,41.03899988,1098,38.483516938,858,19.142857498,25716,53.781358604,8743.44,i
"2017-10-19 13:49:37",1508420977,2099,40.22380562,1103,38.886447343,878,20.754579118,25703,53.742260857,8739.02,h
"2017-10-19 15:00:00",1508425200,2079,39.61995802,1103,38.886447343,873,20.351648713,25690,53.70316311,8734.6,i
"2017-10-19 17:00:00",1508432400,2097,40.16342086,1100,38.6446891,850,18.49816885,25693,53.712185667,8735.62,i
"2017-10-19 19:00:00",1508439600,2113,40.64649894,1100,38.6446891,831,16.967033311,25690,53.70316311,8734.6,i
"2017-10-19 21:00:00",1508446800,2129,41.12957702,1099,38.564103019,816,15.758242096,25655,53.597899945,8722.7,i
"2017-10-19 23:00:00",1508454000,2140,41.4616932,1100,38.6446891,808,15.113553448,25667,53.633990173,8726.78,i
"2017-10-20 01:00:00",1508461200,2152,41.82400176,1101,38.725275181,785,13.260073585,25822,54.100155618,8779.48,i
"2017-10-20 03:00:00",1508468400,2162,42.12592556,1100,38.6446891,775,12.454212775,25835,54.139253365,8783.9,i
"2017-10-20 05:00:00",1508475600,2180,42.6693884,1113,39.692308153,760,11.24542156,26054,54.797900026,8858.36,i
"2017-10-20 07:00:00",1508482800,2187,42.88073506,1109,39.369963829,754,10.761905074,25971,54.548275949,8830.14,i
"2017-10-20 09:00:00",1508490000,2177,42.57881126,1110,39.45054991,772,12.212454532,25989,54.602411291,8836.26,i
"2017-10-20 11:00:00",1508497200,2149,41.73342462,1106,39.128205586,800,14.4688648,25858,54.208426302,8791.72,i
"2017-10-20 13:48:07",1508507287,2116,40.73707608,1103,38.886447343,821,16.161172501,25742,53.859554098,8752.28,h
"2017-10-20 15:00:00",1508511600,2075,39.4991885,1105,39.047619505,818,15.919414258,25688,53.697148072,8733.92,i
"2017-10-20 17:00:00",1508518800,2109,40.52572942,1104,38.967033424,793,13.904762233,25680,53.67308792,8731.2,i
"2017-10-20 19:00:00",1508526000,2130,41.1597694,1103,38.886447343,775,12.454212775,25704,53.745268376,8739.36,i
"2017-10-20 21:00:00",1508533200,2155,41.9145789,1120,40.25641072,760,11.24542156,25975,54.560306025,8831.5,i
"2017-10-20 23:00:00",1508540400,2163,42.15611794,1109,39.369963829,756,10.923077236,25802,54.040005238,8772.68,i
"2017-10-21 01:00:00",1508547600,2172,42.42784936,1107,39.208791667,756,10.923077236,25832,54.130230808,8782.88,i
"2017-10-21 03:00:00",1508554800,2174,42.48823412,1110,39.45054991,779,12.776557099,25881,54.277599239,8799.54,i
"2017-10-21 05:00:00",1508562000,2171,42.39765698,1110,39.45054991,796,14.146520476,25907,54.355794733,8808.38,i
"2017-10-21 07:00:00",1508569200,2175,42.5184265,1110,39.45054991,791,13.743590071,25933,54.433990227,8817.22,i
"2017-10-21 09:00:00",1508576400,2174,42.48823412,1110,39.45054991,799,14.388278719,25914,54.376847366,8810.76,i
"2017-10-21 11:00:00",1508583600,2169,42.33727222,1109,39.369963829,808,15.113553448,25924,54.406922556,8814.16,i
"2017-10-21 13:48:10",1508593690,2149,41.73342462,1111,39.531135991,820,16.08058642,25859,54.211433821,8792.06,h
"2017-10-21 15:00:00",1508598000,2139,41.43150082,1110,39.45054991,799,14.388278719,25822,54.100155618,8779.48,i
"2017-10-21 17:00:00",1508605200,2160,42.0655408,1109,39.369963829,776,12.534798856,25841,54.157298479,8785.94,i
"2017-10-21 19:00:00",1508612400,2173,42.45804174,1108,39.289377748,761,11.326007641,25846,54.172336074,8787.64,i
"2017-10-21 21:00:00",1508619600,2186,42.85054268,1110,39.45054991,750,10.43956075,25850,54.18436615,8789,i
"2017-10-21 23:00:00",1508626800,2195,43.1222741,1101,38.725275181,740,9.63369994,25748,53.877599212,8754.32,i
"2017-10-22 01:00:00",1508634000,2208,43.51477504,1107,39.208791667,731,8.908425211,25830,54.12421577,8782.2,i
"2017-10-22 03:00:00",1508641200,2214,43.69592932,1107,39.208791667,733,9.069597373,25840,54.15429096,8785.6,i
"2017-10-22 05:00:00",1508648400,2219,43.84689122,1107,39.208791667,732,8.989011292,25846,54.172336074,8787.64,i
"2017-10-22 07:00:00",1508655600,2222,43.93746836,1103,38.886447343,732,8.989011292,25774,53.955794706,8763.16,i
"2017-10-22 09:00:00",1508662800,2216,43.75631408,1102,38.805861262,749,10.358974669,25739,53.850531541,8751.26,i
"2017-10-22 11:00:00",1508670000,2196,43.15246648,1102,38.805861262,773,12.293040613,25689,53.700155591,8734.26,i
"2017-10-22 13:48:15",1508680095,2194,43.09208172,1099,38.564103019,764,11.567765884,25700,53.7332383,8738,h
"2017-10-22 15:00:00",1508684400,2178,42.60900364,1098,38.483516938,764,11.567765884,25651,53.585869869,8721.34,i
"2017-10-22 17:00:00",1508691600,2197,43.18265886,1098,38.483516938,747,10.197802507,25670,53.64301273,8727.8,i
"2017-10-22 19:00:00",1508698800,2208,43.51477504,1099,38.564103019,739,9.553113859,25725,53.808426275,8746.5,i
"2017-10-22 21:00:00",1508706000,2213,43.66573694,1100,38.6446891,740,9.63369994,25767,53.934742073,8760.78,i
"2017-10-22 23:00:00",1508713200,2220,43.8770836,1101,38.725275181,739,9.553113859,25796,54.021960124,8770.64,i
"2017-10-23 01:00:00",1508720400,2228,44.11862264,1102,38.805861262,738,9.472527778,25800,54.0339902,8772,i
"2017-10-23 03:00:00",1508727600,2232,44.23939216,1099,38.564103019,740,9.63369994,25818,54.088125542,8778.12,i
"2017-10-23 05:00:00",1508734800,2237,44.39035406,1100,38.6446891,741,9.714286021,25832,54.130230808,8782.88,i
"2017-10-23 07:00:00",1508742000,2241,44.51112358,1100,38.6446891,745,10.036630345,25828,54.118200732,8781.52,i
"2017-10-23 09:00:00",1508749200,2240,44.4809312,1097,38.402930857,758,11.084249398,25820,54.09414058,8778.8,i
"2017-10-23 11:00:00",1508756400,2229,44.14881502,1101,38.725275181,782,13.018315342,25831,54.127223289,8782.54,i
"2017-10-23 13:48:10",1508766490,2220,43.8770836,1103,38.886447343,793,13.904762233,25801,54.036997719,8772.34,h
"2017-10-23 15:00:00",1508770800,2224,43.99785312,1104,38.967033424,782,13.018315342,25834,54.136245846,8783.56,i
"2017-10-23 17:00:00",1508778000,2230,44.1790074,1104,38.967033424,777,12.615384937,25873,54.253539087,8796.82,i
"2017-10-23 19:00:00",1508785200,2235,44.3299693,1105,39.047619505,777,12.615384937,25889,54.301659391,8802.26,i
"2017-10-23 21:00:00",1508792400,2240,44.4809312,1103,38.886447343,778,12.695971018,25900,54.3347421,8806,i
"2017-10-23 23:00:00",1508799600,2242,44.54131596,1103,38.886447343,778,12.695971018,25914,54.376847366,8810.76,i
"2017-10-24 01:00:00",1508806800,2245,44.6318931,1102,38.805861262,780,12.85714318,25917,54.385869923,8811.78,i
"2017-10-24 03:00:00",1508814000,2246,44.66208548,1103,38.886447343,781,12.937729261,25921,54.397899999,8813.14,i
"2017-10-24 05:00:00",1508821200,2250,44.782855,1102,38.805861262,783,13.098901423,25939,54.452035341,8819.26,i
"2017-10-24 07:00:00",1508828400,2249,44.75266262,1106,39.128205586,785,13.260073585,25958,54.509178202,8825.72,i
"2017-10-24 09:00:00",1508835600,2248,44.72247024,1105,39.047619505,802,14.630036962,26027,54.716697013,8849.18,i
"2017-10-24 11:00:00",1508842800,2237,44.39035406,1106,39.128205586,820,16.08058642,26104,54.948275976,8875.36,i
"2017-10-24 13:48:12",1508852892,2218,43.81669884,1106,39.128205586,842,17.853480202,25991,54.608426329,8836.94,h
"2017-10-24 15:00:00",1508857200,2198,43.21285124,1106,39.128205586,841,17.772894121,25951,54.488125569,8823.34,i
"2017-10-24 17:00:00",1508864400,2211,43.60535218,1110,39.45054991,824,16.402930744,25993,54.614441367,8837.62,i
"2017-10-24 19:00:00",1508871600,2224,43.99785312,1110,39.45054991,811,15.355311691,26001,54.638501519,8840.34,i
"2017-10-24 21:00:00",1508878800,2231,44.20919978,1108,39.289377748,809,15.194139529,26022,54.701659418,8847.48,i
"2017-10-24 23:00:00",1508886000,2239,44.45073882,1111,39.531135991,800,14.4688648,26033,54.734742127,8851.22,i
"2017-10-25 01:00:00",1508893200,2249,44.75266262,1107,39.208791667,791,13.743590071,26031,54.728727089,8850.54,i
"2017-10-25 03:00:00",1508900400,2253,44.87343214,1107,39.208791667,793,13.904762233,26033,54.734742127,8851.22,i
"2017-10-25 05:00:00",1508907600,2258,45.02439404,1109,39.369963829,792,13.824176152,26038,54.749779722,8852.92,i
"2017-10-25 07:00:00",1508914800,2260,45.0847788,1107,39.208791667,792,13.824176152,26040,54.75579476,8853.6,i
"2017-10-25 09:00:00",1508922000,2257,44.99420166,1107,39.208791667,807,15.032967367,26001,54.638501519,8840.34,i
"2017-10-25 11:00:00",1508929200,2230,44.1790074,1108,39.289377748,830,16.88644723,25946,54.473087974,8821.64,i
"2017-10-25 14:07:29",1508940449,2197,43.18265886,1142,42.029304502,854,18.820513174,26347,55.679103093,8957.98,h
"2017-10-25 15:00:00",1508943600,2142,41.52207796,1112,39.611722072,855,18.901099255,25779,53.970832301,8764.86,i
"2017-10-25 17:00:00",1508950800,2186,42.85054268,1127,40.820513287,825,16.483516825,25996,54.623463924,8838.64,i
"2017-10-25 19:00:00",1508958000,2224,43.99785312,1145,42.271062745,800,14.4688648,26328,55.621960232,8951.52,i
"2017-10-25 21:00:00",1508965200,2242,44.54131596,1144,42.190476664,780,12.85714318,26320,55.59790008,8948.8,i
"2017-10-25 23:00:00",1508972400,2258,45.02439404,1138,41.706960178,765,11.648351965,26280,55.47759932,8935.2,i
"2017-10-26 01:00:00",1508979600,2266,45.26593308,1121,40.336996801,754,10.761905074,26044,54.767824836,8854.96,i
"2017-10-26 03:00:00",1508986800,2270,45.3867026,1119,40.175824639,764,11.567765884,26083,54.885118077,8868.22,i
"2017-10-26 05:00:00",1508994000,2273,45.47727974,1119,40.175824639,766,11.728938046,26107,54.957298533,8876.38,i
"2017-10-26 07:00:00",1509001200,2276,45.56785688,1118,40.095238558,767,11.809524127,26128,55.020456432,8883.52,i
"2017-10-26 09:00:00",1509008400,2273,45.47727974,1115,39.853480315,776,12.534798856,26136,55.044516584,8886.24,i
"2017-10-26 11:00:00",1509015600,2268,45.32631784,1115,39.853480315,789,13.582417909,26156,55.104666964,8893.04,i
"2017-10-26 14:13:14",1509027194,2249,44.75266262,1111,39.531135991,819,16.000000339,26112,54.972336128,8878.08,h
"2017-10-26 15:00:00",1509030000,2220,43.8770836,1117,40.014652477,817,15.838828177,26089,54.903163191,8870.26,i
"2017-10-26 17:00:00",1509037200,2241,44.51112358,1118,40.095238558,799,14.388278719,26094,54.918200786,8871.96,i
"2017-10-26 19:00:00",1509044400,2252,44.84323976,1117,40.014652477,790,13.66300399,26108,54.960306052,8876.72,i
"2017-10-26 21:00:00",1509051600,2265,45.2357407,1118,40.095238558,775,12.454212775,26107,54.957298533,8876.38,i
"2017-10-26 23:00:00",1509058800,2276,45.56785688,1116,39.934066396,771,12.131868451,26117,54.987373723,8879.78,i
"2017-10-27 01:00:00",1509066000,2282,45.74901116,1115,39.853480315,765,11.648351965,26142,55.062561698,8888.28,i
"2017-10-27 03:00:00",1509073200,2286,45.86978068,1116,39.934066396,763,11.487179803,26149,55.083614331,8890.66,i
"2017-10-27 05:00:00",1509080400,2289,45.96035782,1116,39.934066396,769,11.970696289,26143,55.065569217,8888.62,i
"2017-10-27 07:00:00",1509087600,2291,46.02074258,1115,39.853480315,776,12.534798856,26147,55.077599293,8889.98,i
"2017-10-27 09:00:00",1509094800,2287,45.89997306,1111,39.531135991,787,13.421245747,26097,54.927223343,8872.98,i
"2017-10-27 11:00:00",1509102000,2276,45.56785688,1113,39.692308153,799,14.388278719,26048,54.779854912,8856.32,i
"2017-10-27 13:48:52",1509112132,2240,44.4809312,1106,39.128205586,819,16.000000339,25850,54.18436615,8789,h
"2017-10-27 15:00:00",1509116400,2207,43.48458266,1114,39.772894234,809,15.194139529,25823,54.103163137,8779.82,i
"2017-10-27 17:00:00",1509123600,2242,44.54131596,1116,39.934066396,780,12.85714318,25806,54.052035314,8774.04,i
"2017-10-27 19:00:00",1509130800,2261,45.11497118,1115,39.853480315,762,11.406593722,25810,54.06406539,8775.4,i
"2017-10-27 21:00:00",1509138000,2277,45.59804926,1117,40.014652477,740,9.63369994,25879,54.271584201,8798.86,i
"2017-10-27 23:00:00",1509145200,2295,46.1415121,1122,40.417582882,723,8.263736563,25979,54.572336101,8832.86,i
"2017-10-28 01:00:00",1509152400,2297,46.20189686,1089,37.758242209,711,7.296703591,25468,53.035493892,8659.12,i
"2017-10-28 03:00:00",1509159600,2307,46.50382066,1081,37.113553561,703,6.652014943,25414,52.873087866,8640.76,i
"2017-10-28 05:00:00",1509166800,2314,46.71516732,1075,36.630037075,696,6.087912376,25296,52.518200624,8600.64,i
"2017-10-28 07:00:00",1509174000,2320,46.8963216,1068,36.065934508,695,6.007326295,25229,52.316696851,8577.86,i
